img_num,label,desc
31021,3,Dress
31022,8,Bag
31023,6,Shirt
31024,3,Dress
31025,5,Sandal
31026,8,Bag
31027,7,Sneaker
31028,1,Trouser
31029,0,T-shirt/top
31030,5,Sandal
31031,3,Dress
31032,7,Sneaker
31033,7,Sneaker
31034,7,Sneaker
31035,2,Pullover
31036,9,Ankle boot
31037,8,Bag
31038,6,Shirt
31039,2,Pullover
31040,7,Sneaker
31041,5,Sandal
31042,5,Sandal
31043,9,Ankle boot
31044,4,Coat
31045,2,Pullover
31046,6,Shirt
31047,7,Sneaker
31048,8,Bag
31049,5,Sandal
31050,1,Trouser
31051,4,Coat
31052,3,Dress
31053,5,Sandal
31054,9,Ankle boot
31055,9,Ankle boot
31056,0,T-shirt/top
31057,6,Shirt
31058,4,Coat
31059,5,Sandal
31060,5,Sandal
31061,1,Trouser
31062,5,Sandal
31063,4,Coat
31064,9,Ankle boot
31065,5,Sandal
31066,7,Sneaker
31067,7,Sneaker
31068,0,T-shirt/top
31069,8,Bag
31070,5,Sandal
31071,1,Trouser
31072,1,Trouser
31073,1,Trouser
31074,3,Dress
31075,2,Pullover
31076,0,T-shirt/top
31077,9,Ankle boot
31078,9,Ankle boot
31079,9,Ankle boot
31080,6,Shirt
31081,7,Sneaker
31082,3,Dress
31083,6,Shirt
31084,5,Sandal
31085,8,Bag
31086,3,Dress
31087,4,Coat
31088,8,Bag
31089,2,Pullover
31090,4,Coat
31091,6,Shirt
31092,5,Sandal
31093,0,T-shirt/top
31094,0,T-shirt/top
31095,9,Ankle boot
31096,3,Dress
31097,1,Trouser
31098,4,Coat
31099,3,Dress
31100,5,Sandal
31101,5,Sandal
31102,7,Sneaker
31103,7,Sneaker
31104,3,Dress
31105,5,Sandal
31106,8,Bag
31107,5,Sandal
31108,7,Sneaker
31109,3,Dress
31110,2,Pullover
31111,8,Bag
31112,1,Trouser
31113,0,T-shirt/top
31114,9,Ankle boot
31115,4,Coat
31116,8,Bag
31117,1,Trouser
31118,2,Pullover
31119,3,Dress
31120,0,T-shirt/top
31121,7,Sneaker
31122,8,Bag
31123,0,T-shirt/top
31124,4,Coat
31125,6,Shirt
31126,4,Coat
31127,1,Trouser
31128,0,T-shirt/top
31129,2,Pullover
31130,9,Ankle boot
31131,2,Pullover
31132,3,Dress
31133,2,Pullover
31134,7,Sneaker
31135,6,Shirt
31136,6,Shirt
31137,8,Bag
31138,4,Coat
31139,9,Ankle boot
31140,6,Shirt
31141,3,Dress
31142,3,Dress
31143,9,Ankle boot
31144,1,Trouser
31145,2,Pullover
31146,4,Coat
31147,0,T-shirt/top
31148,9,Ankle boot
31149,6,Shirt
31150,7,Sneaker
31151,3,Dress
31152,1,Trouser
31153,6,Shirt
31154,2,Pullover
31155,5,Sandal
31156,5,Sandal
31157,7,Sneaker
31158,7,Sneaker
31159,2,Pullover
31160,1,Trouser
31161,8,Bag
31162,5,Sandal
31163,3,Dress
31164,8,Bag
31165,0,T-shirt/top
31166,6,Shirt
31167,9,Ankle boot
31168,0,T-shirt/top
31169,7,Sneaker
31170,6,Shirt
31171,1,Trouser
31172,4,Coat
31173,3,Dress
31174,5,Sandal
31175,5,Sandal
31176,7,Sneaker
31177,5,Sandal
31178,0,T-shirt/top
31179,1,Trouser
31180,1,Trouser
31181,7,Sneaker
31182,7,Sneaker
31183,7,Sneaker
31184,4,Coat
31185,0,T-shirt/top
31186,0,T-shirt/top
31187,9,Ankle boot
31188,2,Pullover
31189,3,Dress
31190,7,Sneaker
31191,1,Trouser
31192,5,Sandal
31193,9,Ankle boot
31194,1,Trouser
31195,0,T-shirt/top
31196,8,Bag
31197,9,Ankle boot
31198,4,Coat
31199,6,Shirt
31200,0,T-shirt/top
31201,8,Bag
31202,0,T-shirt/top
31203,0,T-shirt/top
31204,4,Coat
31205,2,Pullover
31206,8,Bag
31207,6,Shirt
31208,4,Coat
31209,4,Coat
31210,8,Bag
31211,4,Coat
31212,4,Coat
31213,6,Shirt
31214,1,Trouser
31215,1,Trouser
31216,3,Dress
31217,8,Bag
31218,9,Ankle boot
31219,6,Shirt
31220,2,Pullover
31221,8,Bag
31222,8,Bag
31223,5,Sandal
31224,6,Shirt
31225,8,Bag
31226,0,T-shirt/top
31227,1,Trouser
31228,3,Dress
31229,8,Bag
31230,8,Bag
31231,5,Sandal
31232,3,Dress
31233,3,Dress
31234,8,Bag
31235,1,Trouser
31236,2,Pullover
31237,7,Sneaker
31238,7,Sneaker
31239,6,Shirt
31240,6,Shirt
31241,3,Dress
31242,5,Sandal
31243,8,Bag
31244,5,Sandal
31245,6,Shirt
31246,8,Bag
31247,1,Trouser
31248,6,Shirt
31249,2,Pullover
31250,8,Bag
31251,3,Dress
31252,0,T-shirt/top
31253,8,Bag
31254,3,Dress
31255,4,Coat
31256,2,Pullover
31257,3,Dress
31258,7,Sneaker
31259,3,Dress
31260,2,Pullover
31261,5,Sandal
31262,4,Coat
31263,6,Shirt
31264,6,Shirt
31265,4,Coat
31266,7,Sneaker
31267,7,Sneaker
31268,2,Pullover
31269,0,T-shirt/top
31270,9,Ankle boot
31271,6,Shirt
31272,1,Trouser
31273,8,Bag
31274,9,Ankle boot
31275,0,T-shirt/top
31276,4,Coat
31277,7,Sneaker
31278,9,Ankle boot
31279,3,Dress
31280,3,Dress
31281,1,Trouser
31282,0,T-shirt/top
31283,9,Ankle boot
31284,9,Ankle boot
31285,6,Shirt
31286,5,Sandal
31287,5,Sandal
31288,8,Bag
31289,3,Dress
31290,5,Sandal
31291,7,Sneaker
31292,9,Ankle boot
31293,0,T-shirt/top
31294,8,Bag
31295,0,T-shirt/top
31296,5,Sandal
31297,0,T-shirt/top
31298,2,Pullover
31299,4,Coat
31300,5,Sandal
31301,4,Coat
31302,4,Coat
31303,1,Trouser
31304,7,Sneaker
31305,6,Shirt
31306,9,Ankle boot
31307,7,Sneaker
31308,9,Ankle boot
31309,1,Trouser
31310,4,Coat
31311,3,Dress
31312,3,Dress
31313,8,Bag
31314,3,Dress
31315,2,Pullover
31316,8,Bag
31317,7,Sneaker
31318,7,Sneaker
31319,7,Sneaker
31320,3,Dress
31321,6,Shirt
31322,7,Sneaker
31323,9,Ankle boot
31324,0,T-shirt/top
31325,6,Shirt
31326,3,Dress
31327,3,Dress
31328,2,Pullover
31329,8,Bag
31330,2,Pullover
31331,4,Coat
31332,3,Dress
31333,4,Coat
31334,3,Dress
31335,1,Trouser
31336,6,Shirt
31337,9,Ankle boot
31338,6,Shirt
31339,7,Sneaker
31340,6,Shirt
31341,3,Dress
31342,1,Trouser
31343,8,Bag
31344,3,Dress
31345,3,Dress
31346,2,Pullover
31347,1,Trouser
31348,2,Pullover
31349,0,T-shirt/top
31350,0,T-shirt/top
31351,7,Sneaker
31352,8,Bag
31353,7,Sneaker
31354,0,T-shirt/top
31355,9,Ankle boot
31356,3,Dress
31357,7,Sneaker
31358,9,Ankle boot
31359,3,Dress
31360,4,Coat
31361,9,Ankle boot
31362,2,Pullover
31363,6,Shirt
31364,1,Trouser
31365,9,Ankle boot
31366,4,Coat
31367,9,Ankle boot
31368,7,Sneaker
31369,7,Sneaker
31370,2,Pullover
31371,3,Dress
31372,0,T-shirt/top
31373,3,Dress
31374,2,Pullover
31375,5,Sandal
31376,6,Shirt
31377,8,Bag
31378,2,Pullover
31379,3,Dress
31380,4,Coat
31381,0,T-shirt/top
31382,3,Dress
31383,7,Sneaker
31384,7,Sneaker
31385,5,Sandal
31386,4,Coat
31387,5,Sandal
31388,0,T-shirt/top
31389,5,Sandal
31390,3,Dress
31391,8,Bag
31392,0,T-shirt/top
31393,2,Pullover
31394,7,Sneaker
31395,9,Ankle boot
31396,1,Trouser
31397,1,Trouser
31398,5,Sandal
31399,2,Pullover
31400,5,Sandal
31401,0,T-shirt/top
31402,2,Pullover
31403,8,Bag
31404,5,Sandal
31405,7,Sneaker
31406,1,Trouser
31407,7,Sneaker
31408,3,Dress
31409,4,Coat
31410,2,Pullover
31411,0,T-shirt/top
31412,3,Dress
31413,0,T-shirt/top
31414,3,Dress
31415,1,Trouser
31416,9,Ankle boot
31417,7,Sneaker
31418,3,Dress
31419,3,Dress
31420,5,Sandal
31421,1,Trouser
31422,1,Trouser
31423,3,Dress
31424,7,Sneaker
31425,0,T-shirt/top
31426,7,Sneaker
31427,3,Dress
31428,5,Sandal
31429,5,Sandal
31430,8,Bag
31431,0,T-shirt/top
31432,2,Pullover
31433,7,Sneaker
31434,3,Dress
31435,2,Pullover
31436,6,Shirt
31437,7,Sneaker
31438,6,Shirt
31439,8,Bag
31440,4,Coat
31441,1,Trouser
31442,3,Dress
31443,0,T-shirt/top
31444,3,Dress
31445,2,Pullover
31446,1,Trouser
31447,7,Sneaker
31448,0,T-shirt/top
31449,4,Coat
31450,6,Shirt
31451,8,Bag
31452,1,Trouser
31453,1,Trouser
31454,0,T-shirt/top
31455,2,Pullover
31456,7,Sneaker
31457,3,Dress
31458,2,Pullover
31459,1,Trouser
31460,1,Trouser
31461,4,Coat
31462,6,Shirt
31463,2,Pullover
31464,7,Sneaker
31465,8,Bag
31466,9,Ankle boot
31467,6,Shirt
31468,3,Dress
31469,9,Ankle boot
31470,2,Pullover
31471,1,Trouser
31472,2,Pullover
31473,3,Dress
31474,3,Dress
31475,3,Dress
31476,0,T-shirt/top
31477,1,Trouser
31478,5,Sandal
31479,6,Shirt
31480,6,Shirt
31481,9,Ankle boot
31482,6,Shirt
31483,8,Bag
31484,0,T-shirt/top
31485,9,Ankle boot
31486,9,Ankle boot
31487,9,Ankle boot
31488,2,Pullover
31489,0,T-shirt/top
31490,4,Coat
31491,0,T-shirt/top
31492,4,Coat
31493,0,T-shirt/top
31494,7,Sneaker
31495,8,Bag
31496,0,T-shirt/top
31497,1,Trouser
31498,8,Bag
31499,3,Dress
31500,1,Trouser
31501,7,Sneaker
31502,2,Pullover
31503,2,Pullover
31504,3,Dress
31505,4,Coat
31506,2,Pullover
31507,1,Trouser
31508,2,Pullover
31509,1,Trouser
31510,4,Coat
31511,5,Sandal
31512,0,T-shirt/top
31513,0,T-shirt/top
31514,2,Pullover
31515,1,Trouser
31516,8,Bag
31517,8,Bag
31518,2,Pullover
31519,3,Dress
31520,3,Dress
31521,3,Dress
31522,3,Dress
31523,3,Dress
31524,6,Shirt
31525,6,Shirt
31526,9,Ankle boot
31527,9,Ankle boot
31528,3,Dress
31529,0,T-shirt/top
31530,7,Sneaker
31531,0,T-shirt/top
31532,4,Coat
31533,6,Shirt
31534,4,Coat
31535,8,Bag
31536,8,Bag
31537,5,Sandal
31538,8,Bag
31539,8,Bag
31540,2,Pullover
31541,0,T-shirt/top
31542,2,Pullover
31543,9,Ankle boot
31544,4,Coat
31545,0,T-shirt/top
31546,0,T-shirt/top
31547,2,Pullover
31548,5,Sandal
31549,7,Sneaker
31550,1,Trouser
31551,2,Pullover
31552,0,T-shirt/top
31553,1,Trouser
31554,6,Shirt
31555,6,Shirt
31556,8,Bag
31557,6,Shirt
31558,3,Dress
31559,5,Sandal
31560,3,Dress
31561,9,Ankle boot
31562,4,Coat
31563,1,Trouser
31564,3,Dress
31565,6,Shirt
31566,5,Sandal
31567,5,Sandal
31568,6,Shirt
31569,1,Trouser
31570,6,Shirt
31571,8,Bag
31572,9,Ankle boot
31573,2,Pullover
31574,1,Trouser
31575,3,Dress
31576,1,Trouser
31577,4,Coat
31578,0,T-shirt/top
31579,4,Coat
31580,4,Coat
31581,7,Sneaker
31582,6,Shirt
31583,3,Dress
31584,1,Trouser
31585,9,Ankle boot
31586,1,Trouser
31587,6,Shirt
31588,8,Bag
31589,0,T-shirt/top
31590,8,Bag
31591,8,Bag
31592,4,Coat
31593,5,Sandal
31594,1,Trouser
31595,5,Sandal
31596,0,T-shirt/top
31597,7,Sneaker
31598,9,Ankle boot
31599,3,Dress
31600,4,Coat
31601,2,Pullover
31602,3,Dress
31603,8,Bag
31604,7,Sneaker
31605,6,Shirt
31606,2,Pullover
31607,1,Trouser
31608,9,Ankle boot
31609,7,Sneaker
31610,9,Ankle boot
31611,0,T-shirt/top
31612,2,Pullover
31613,7,Sneaker
31614,7,Sneaker
31615,1,Trouser
31616,9,Ankle boot
31617,1,Trouser
31618,4,Coat
31619,3,Dress
31620,8,Bag
31621,2,Pullover
31622,3,Dress
31623,3,Dress
31624,5,Sandal
31625,4,Coat
31626,8,Bag
31627,3,Dress
31628,0,T-shirt/top
31629,4,Coat
31630,4,Coat
31631,4,Coat
31632,0,T-shirt/top
31633,0,T-shirt/top
31634,2,Pullover
31635,8,Bag
31636,4,Coat
31637,5,Sandal
31638,1,Trouser
31639,0,T-shirt/top
31640,2,Pullover
31641,9,Ankle boot
31642,1,Trouser
31643,7,Sneaker
31644,8,Bag
31645,9,Ankle boot
31646,4,Coat
31647,8,Bag
31648,7,Sneaker
31649,0,T-shirt/top
31650,7,Sneaker
31651,9,Ankle boot
31652,3,Dress
31653,1,Trouser
31654,4,Coat
31655,9,Ankle boot
31656,7,Sneaker
31657,7,Sneaker
31658,7,Sneaker
31659,6,Shirt
31660,0,T-shirt/top
31661,9,Ankle boot
31662,8,Bag
31663,8,Bag
31664,4,Coat
31665,6,Shirt
31666,1,Trouser
31667,5,Sandal
31668,2,Pullover
31669,6,Shirt
31670,7,Sneaker
31671,2,Pullover
31672,4,Coat
31673,5,Sandal
31674,0,T-shirt/top
31675,3,Dress
31676,3,Dress
31677,7,Sneaker
31678,5,Sandal
31679,5,Sandal
31680,7,Sneaker
31681,3,Dress
31682,3,Dress
31683,3,Dress
31684,0,T-shirt/top
31685,1,Trouser
31686,6,Shirt
31687,4,Coat
31688,8,Bag
31689,5,Sandal
31690,1,Trouser
31691,2,Pullover
31692,4,Coat
31693,9,Ankle boot
31694,4,Coat
31695,4,Coat
31696,2,Pullover
31697,0,T-shirt/top
31698,8,Bag
31699,1,Trouser
31700,3,Dress
31701,4,Coat
31702,6,Shirt
31703,8,Bag
31704,6,Shirt
31705,8,Bag
31706,7,Sneaker
31707,6,Shirt
31708,0,T-shirt/top
31709,9,Ankle boot
31710,4,Coat
31711,1,Trouser
31712,3,Dress
31713,4,Coat
31714,1,Trouser
31715,1,Trouser
31716,7,Sneaker
31717,1,Trouser
31718,3,Dress
31719,1,Trouser
31720,1,Trouser
31721,6,Shirt
31722,7,Sneaker
31723,0,T-shirt/top
31724,3,Dress
31725,3,Dress
31726,0,T-shirt/top
31727,1,Trouser
31728,4,Coat
31729,9,Ankle boot
31730,6,Shirt
31731,9,Ankle boot
31732,3,Dress
31733,2,Pullover
31734,0,T-shirt/top
31735,1,Trouser
31736,2,Pullover
31737,6,Shirt
31738,2,Pullover
31739,8,Bag
31740,5,Sandal
31741,2,Pullover
31742,9,Ankle boot
31743,3,Dress
31744,9,Ankle boot
31745,4,Coat
31746,9,Ankle boot
31747,0,T-shirt/top
31748,1,Trouser
31749,2,Pullover
31750,0,T-shirt/top
31751,8,Bag
31752,3,Dress
31753,7,Sneaker
31754,7,Sneaker
31755,4,Coat
31756,7,Sneaker
31757,6,Shirt
31758,4,Coat
31759,1,Trouser
31760,4,Coat
31761,7,Sneaker
31762,6,Shirt
31763,9,Ankle boot
31764,6,Shirt
31765,0,T-shirt/top
31766,6,Shirt
31767,1,Trouser
31768,1,Trouser
31769,6,Shirt
31770,1,Trouser
31771,1,Trouser
31772,0,T-shirt/top
31773,5,Sandal
31774,2,Pullover
31775,2,Pullover
31776,6,Shirt
31777,2,Pullover
31778,6,Shirt
31779,7,Sneaker
31780,6,Shirt
31781,4,Coat
31782,4,Coat
31783,4,Coat
31784,3,Dress
31785,9,Ankle boot
31786,0,T-shirt/top
31787,8,Bag
31788,3,Dress
31789,2,Pullover
31790,0,T-shirt/top
31791,9,Ankle boot
31792,1,Trouser
31793,0,T-shirt/top
31794,9,Ankle boot
31795,4,Coat
31796,6,Shirt
31797,1,Trouser
31798,4,Coat
31799,5,Sandal
31800,7,Sneaker
31801,1,Trouser
31802,1,Trouser
31803,3,Dress
31804,5,Sandal
31805,9,Ankle boot
31806,1,Trouser
31807,3,Dress
31808,9,Ankle boot
31809,5,Sandal
31810,2,Pullover
31811,2,Pullover
31812,1,Trouser
31813,0,T-shirt/top
31814,6,Shirt
31815,0,T-shirt/top
31816,5,Sandal
31817,1,Trouser
31818,2,Pullover
31819,4,Coat
31820,2,Pullover
31821,5,Sandal
31822,5,Sandal
31823,7,Sneaker
31824,2,Pullover
31825,8,Bag
31826,6,Shirt
31827,2,Pullover
31828,8,Bag
31829,0,T-shirt/top
31830,5,Sandal
31831,7,Sneaker
31832,1,Trouser
31833,7,Sneaker
31834,8,Bag
31835,4,Coat
31836,6,Shirt
31837,5,Sandal
31838,3,Dress
31839,4,Coat
31840,4,Coat
31841,4,Coat
31842,7,Sneaker
31843,6,Shirt
31844,0,T-shirt/top
31845,7,Sneaker
31846,6,Shirt
31847,9,Ankle boot
31848,2,Pullover
31849,9,Ankle boot
31850,7,Sneaker
31851,3,Dress
31852,0,T-shirt/top
31853,4,Coat
31854,2,Pullover
31855,4,Coat
31856,9,Ankle boot
31857,4,Coat
31858,7,Sneaker
31859,0,T-shirt/top
31860,2,Pullover
31861,7,Sneaker
31862,5,Sandal
31863,9,Ankle boot
31864,0,T-shirt/top
31865,4,Coat
31866,4,Coat
31867,3,Dress
31868,4,Coat
31869,0,T-shirt/top
31870,5,Sandal
31871,2,Pullover
31872,4,Coat
31873,8,Bag
31874,9,Ankle boot
31875,8,Bag
31876,5,Sandal
31877,0,T-shirt/top
31878,7,Sneaker
31879,0,T-shirt/top
31880,4,Coat
31881,3,Dress
31882,8,Bag
31883,3,Dress
31884,2,Pullover
31885,2,Pullover
31886,2,Pullover
31887,8,Bag
31888,1,Trouser
31889,5,Sandal
31890,6,Shirt
31891,0,T-shirt/top
31892,9,Ankle boot
31893,5,Sandal
31894,2,Pullover
31895,8,Bag
31896,9,Ankle boot
31897,5,Sandal
31898,3,Dress
31899,9,Ankle boot
31900,8,Bag
31901,4,Coat
31902,3,Dress
31903,3,Dress
31904,5,Sandal
31905,5,Sandal
31906,6,Shirt
31907,0,T-shirt/top
31908,0,T-shirt/top
31909,3,Dress
31910,1,Trouser
31911,7,Sneaker
31912,0,T-shirt/top
31913,4,Coat
31914,7,Sneaker
31915,1,Trouser
31916,0,T-shirt/top
31917,7,Sneaker
31918,3,Dress
31919,5,Sandal
31920,9,Ankle boot
31921,7,Sneaker
31922,3,Dress
31923,4,Coat
31924,7,Sneaker
31925,1,Trouser
31926,7,Sneaker
31927,5,Sandal
31928,4,Coat
31929,5,Sandal
31930,6,Shirt
31931,3,Dress
31932,0,T-shirt/top
31933,4,Coat
31934,2,Pullover
31935,6,Shirt
31936,0,T-shirt/top
31937,8,Bag
31938,4,Coat
31939,3,Dress
31940,0,T-shirt/top
31941,0,T-shirt/top
31942,6,Shirt
31943,4,Coat
31944,3,Dress
31945,0,T-shirt/top
31946,4,Coat
31947,2,Pullover
31948,5,Sandal
31949,0,T-shirt/top
31950,2,Pullover
31951,4,Coat
31952,5,Sandal
31953,7,Sneaker
31954,1,Trouser
31955,6,Shirt
31956,0,T-shirt/top
31957,8,Bag
31958,5,Sandal
31959,5,Sandal
31960,0,T-shirt/top
31961,8,Bag
31962,5,Sandal
31963,7,Sneaker
31964,7,Sneaker
31965,7,Sneaker
31966,5,Sandal
31967,7,Sneaker
31968,5,Sandal
31969,5,Sandal
31970,5,Sandal
31971,3,Dress
31972,5,Sandal
31973,7,Sneaker
31974,9,Ankle boot
31975,7,Sneaker
31976,5,Sandal
31977,2,Pullover
31978,9,Ankle boot
31979,4,Coat
31980,8,Bag
31981,0,T-shirt/top
31982,6,Shirt
31983,1,Trouser
31984,0,T-shirt/top
31985,9,Ankle boot
31986,1,Trouser
31987,3,Dress
31988,5,Sandal
31989,7,Sneaker
31990,0,T-shirt/top
31991,4,Coat
31992,9,Ankle boot
31993,4,Coat
31994,8,Bag
31995,3,Dress
31996,3,Dress
31997,8,Bag
31998,7,Sneaker
31999,9,Ankle boot
32000,1,Trouser
32001,6,Shirt
32002,4,Coat
32003,0,T-shirt/top
32004,9,Ankle boot
32005,3,Dress
32006,3,Dress
32007,6,Shirt
32008,1,Trouser
32009,7,Sneaker
32010,6,Shirt
32011,3,Dress
32012,2,Pullover
32013,3,Dress
32014,0,T-shirt/top
32015,9,Ankle boot
32016,4,Coat
32017,4,Coat
32018,3,Dress
32019,8,Bag
32020,4,Coat
32021,1,Trouser
32022,2,Pullover
32023,2,Pullover
32024,9,Ankle boot
32025,2,Pullover
32026,0,T-shirt/top
32027,2,Pullover
32028,9,Ankle boot
32029,9,Ankle boot
32030,9,Ankle boot
32031,4,Coat
32032,5,Sandal
32033,7,Sneaker
32034,6,Shirt
32035,2,Pullover
32036,3,Dress
32037,0,T-shirt/top
32038,3,Dress
32039,7,Sneaker
32040,7,Sneaker
32041,2,Pullover
32042,9,Ankle boot
32043,5,Sandal
32044,8,Bag
32045,8,Bag
32046,4,Coat
32047,7,Sneaker
32048,5,Sandal
32049,3,Dress
32050,4,Coat
32051,1,Trouser
32052,6,Shirt
32053,9,Ankle boot
32054,4,Coat
32055,0,T-shirt/top
32056,4,Coat
32057,2,Pullover
32058,0,T-shirt/top
32059,4,Coat
32060,2,Pullover
32061,8,Bag
32062,8,Bag
32063,5,Sandal
32064,5,Sandal
32065,8,Bag
32066,6,Shirt
32067,7,Sneaker
32068,5,Sandal
32069,7,Sneaker
32070,6,Shirt
32071,3,Dress
32072,0,T-shirt/top
32073,2,Pullover
32074,7,Sneaker
32075,3,Dress
32076,2,Pullover
32077,4,Coat
32078,1,Trouser
32079,0,T-shirt/top
32080,3,Dress
32081,9,Ankle boot
32082,9,Ankle boot
32083,0,T-shirt/top
32084,3,Dress
32085,6,Shirt
32086,1,Trouser
32087,6,Shirt
32088,4,Coat
32089,5,Sandal
32090,6,Shirt
32091,2,Pullover
32092,7,Sneaker
32093,6,Shirt
32094,9,Ankle boot
32095,4,Coat
32096,7,Sneaker
32097,8,Bag
32098,8,Bag
32099,8,Bag
32100,7,Sneaker
32101,5,Sandal
32102,3,Dress
32103,2,Pullover
32104,8,Bag
32105,4,Coat
32106,0,T-shirt/top
32107,4,Coat
32108,4,Coat
32109,0,T-shirt/top
32110,1,Trouser
32111,0,T-shirt/top
32112,0,T-shirt/top
32113,7,Sneaker
32114,2,Pullover
32115,5,Sandal
32116,1,Trouser
32117,5,Sandal
32118,5,Sandal
32119,2,Pullover
32120,0,T-shirt/top
32121,0,T-shirt/top
32122,3,Dress
32123,2,Pullover
32124,1,Trouser
32125,1,Trouser
32126,5,Sandal
32127,4,Coat
32128,9,Ankle boot
32129,3,Dress
32130,5,Sandal
32131,3,Dress
32132,7,Sneaker
32133,3,Dress
32134,0,T-shirt/top
32135,1,Trouser
32136,1,Trouser
32137,8,Bag
32138,4,Coat
32139,0,T-shirt/top
32140,0,T-shirt/top
32141,0,T-shirt/top
32142,3,Dress
32143,0,T-shirt/top
32144,4,Coat
32145,4,Coat
32146,1,Trouser
32147,9,Ankle boot
32148,9,Ankle boot
32149,6,Shirt
32150,0,T-shirt/top
32151,7,Sneaker
32152,9,Ankle boot
32153,8,Bag
32154,7,Sneaker
32155,6,Shirt
32156,5,Sandal
32157,2,Pullover
32158,9,Ankle boot
32159,7,Sneaker
32160,6,Shirt
32161,8,Bag
32162,5,Sandal
32163,8,Bag
32164,0,T-shirt/top
32165,8,Bag
32166,0,T-shirt/top
32167,0,T-shirt/top
32168,2,Pullover
32169,0,T-shirt/top
32170,7,Sneaker
32171,6,Shirt
32172,7,Sneaker
32173,1,Trouser
32174,4,Coat
32175,0,T-shirt/top
32176,0,T-shirt/top
32177,0,T-shirt/top
32178,1,Trouser
32179,8,Bag
32180,1,Trouser
32181,9,Ankle boot
32182,6,Shirt
32183,8,Bag
32184,4,Coat
32185,3,Dress
32186,2,Pullover
32187,9,Ankle boot
32188,6,Shirt
32189,7,Sneaker
32190,4,Coat
32191,8,Bag
32192,7,Sneaker
32193,0,T-shirt/top
32194,3,Dress
32195,5,Sandal
32196,8,Bag
32197,6,Shirt
32198,3,Dress
32199,8,Bag
32200,3,Dress
32201,9,Ankle boot
32202,0,T-shirt/top
32203,6,Shirt
32204,2,Pullover
32205,3,Dress
32206,3,Dress
32207,4,Coat
32208,6,Shirt
32209,5,Sandal
32210,9,Ankle boot
32211,4,Coat
32212,9,Ankle boot
32213,4,Coat
32214,8,Bag
32215,9,Ankle boot
32216,6,Shirt
32217,4,Coat
32218,5,Sandal
32219,2,Pullover
32220,9,Ankle boot
32221,6,Shirt
32222,8,Bag
32223,3,Dress
32224,7,Sneaker
32225,6,Shirt
32226,4,Coat
32227,7,Sneaker
32228,4,Coat
32229,8,Bag
32230,0,T-shirt/top
32231,5,Sandal
32232,9,Ankle boot
32233,7,Sneaker
32234,2,Pullover
32235,0,T-shirt/top
32236,7,Sneaker
32237,1,Trouser
32238,9,Ankle boot
32239,3,Dress
32240,5,Sandal
32241,1,Trouser
32242,8,Bag
32243,5,Sandal
32244,3,Dress
32245,2,Pullover
32246,2,Pullover
32247,1,Trouser
32248,0,T-shirt/top
32249,3,Dress
32250,5,Sandal
32251,6,Shirt
32252,5,Sandal
32253,5,Sandal
32254,3,Dress
32255,7,Sneaker
32256,7,Sneaker
32257,4,Coat
32258,8,Bag
32259,3,Dress
32260,2,Pullover
32261,3,Dress
32262,5,Sandal
32263,2,Pullover
32264,9,Ankle boot
32265,1,Trouser
32266,7,Sneaker
32267,1,Trouser
32268,8,Bag
32269,2,Pullover
32270,6,Shirt
32271,3,Dress
32272,6,Shirt
32273,0,T-shirt/top
32274,4,Coat
32275,5,Sandal
32276,3,Dress
32277,2,Pullover
32278,9,Ankle boot
32279,8,Bag
32280,1,Trouser
32281,3,Dress
32282,9,Ankle boot
32283,1,Trouser
32284,4,Coat
32285,8,Bag
32286,0,T-shirt/top
32287,7,Sneaker
32288,9,Ankle boot
32289,1,Trouser
32290,8,Bag
32291,0,T-shirt/top
32292,8,Bag
32293,7,Sneaker
32294,3,Dress
32295,9,Ankle boot
32296,2,Pullover
32297,1,Trouser
32298,0,T-shirt/top
32299,9,Ankle boot
32300,7,Sneaker
32301,1,Trouser
32302,6,Shirt
32303,9,Ankle boot
32304,8,Bag
32305,9,Ankle boot
32306,1,Trouser
32307,6,Shirt
32308,1,Trouser
32309,8,Bag
32310,2,Pullover
32311,5,Sandal
32312,2,Pullover
32313,3,Dress
32314,3,Dress
32315,9,Ankle boot
32316,6,Shirt
32317,4,Coat
32318,7,Sneaker
32319,3,Dress
32320,4,Coat
32321,1,Trouser
32322,4,Coat
32323,0,T-shirt/top
32324,5,Sandal
32325,7,Sneaker
32326,9,Ankle boot
32327,6,Shirt
32328,5,Sandal
32329,4,Coat
32330,9,Ankle boot
32331,6,Shirt
32332,2,Pullover
32333,0,T-shirt/top
32334,8,Bag
32335,7,Sneaker
32336,1,Trouser
32337,6,Shirt
32338,8,Bag
32339,0,T-shirt/top
32340,2,Pullover
32341,5,Sandal
32342,1,Trouser
32343,4,Coat
32344,0,T-shirt/top
32345,6,Shirt
32346,2,Pullover
32347,3,Dress
32348,9,Ankle boot
32349,6,Shirt
32350,7,Sneaker
32351,3,Dress
32352,0,T-shirt/top
32353,8,Bag
32354,2,Pullover
32355,8,Bag
32356,3,Dress
32357,3,Dress
32358,8,Bag
32359,8,Bag
32360,7,Sneaker
32361,7,Sneaker
32362,6,Shirt
32363,4,Coat
32364,5,Sandal
32365,3,Dress
32366,1,Trouser
32367,6,Shirt
32368,3,Dress
32369,6,Shirt
32370,3,Dress
32371,8,Bag
32372,2,Pullover
32373,7,Sneaker
32374,1,Trouser
32375,6,Shirt
32376,5,Sandal
32377,4,Coat
32378,0,T-shirt/top
